x0_Block,x0_Mixed,x0_Monolithic,x0_Others,x0_Panel,"x0_Stone, brick",x0_Wooden,x1_Cash loans,x1_Revolving loans,x2_Children,x2_Family,x2_Other_A,x2_Other_B,"x2_Spouse, partner",x2_Unaccompanied,x3_Commercial associate,x3_Pensioner,x3_State servant,x3_Working,x4_Higher education,x4_Incomplete higher,x4_Secondary / secondary special,x5_No,x5_Yes,x6_F,x6_M,x7_N,x7_Y,x8_N,x8_Y,x9_block of flats,x9_specific housing,x9_terraced house,x10_FRIDAY,x10_MONDAY,x10_SATURDAY,x10_SUNDAY,x10_THURSDAY,x10_TUESDAY,x10_WEDNESDAY,x11_Co-op apartment,x11_House / apartment,x11_Municipal apartment,x11_Office apartment,x11_Rented apartment,x11_With parents,x12_Civil marriage,x12_Married,x12_Separated,x12_Single / not married,x12_Widow,REGION_RATING_CLIENT_W_CITY,FLAG_EMP_PHONE,FLAG_DOCUMENT_15,YEARS_BEGINEXPLUATATION_MODE,AMT_ANNUITY,SK_ID_CURR,FLAG_DOCUMENT_11,ENTRANCES_MEDI,AMT_REQ_CREDIT_BUREAU_HOUR,FLAG_DOCUMENT_3,OBS_30_CNT_SOCIAL_CIRCLE,DAYS_ID_PUBLISH,REG_REGION_NOT_LIVE_REGION,NONLIVINGAREA_MEDI,BASEMENTAREA_MEDI,REGION_POPULATION_RELATIVE,AMT_REQ_CREDIT_BUREAU_WEEK,DEF_60_CNT_SOCIAL_CIRCLE,FLAG_DOCUMENT_12,AMT_REQ_CREDIT_BUREAU_YEAR,CNT_CHILDREN,FLOORSMAX_AVG,FLAG_PHONE,FLAG_DOCUMENT_17,FLAG_EMAIL,FLAG_DOCUMENT_8,APARTMENTS_MEDI,YEARS_BEGINEXPLUATATION_MEDI,REG_CITY_NOT_LIVE_CITY,FLOORSMAX_MEDI,EXT_SOURCE_2,EXT_SOURCE_3,REG_CITY_NOT_WORK_CITY,TOTALAREA_MODE,FLOORSMAX_MODE,DAYS_BIRTH,EXT_SOURCE_1,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_MON,HOUR_APPR_PROCESS_START,FLAG_DOCUMENT_20,ELEVATORS_MEDI,NONLIVINGAREA_AVG,AMT_GOODS_PRICE,AMT_INCOME_TOTAL,LIVINGAREA_MEDI,FLAG_MOBIL,APARTMENTS_AVG,ENTRANCES_AVG,CNT_FAM_MEMBERS,FLAG_DOCUMENT_21,REG_REGION_NOT_WORK_REGION,LANDAREA_MEDI,ENTRANCES_MODE,REGION_RATING_CLIENT,LIVE_REGION_NOT_WORK_REGION,LIVINGAREA_MODE,FLAG_DOCUMENT_10,APARTMENTS_MODE,OBS_60_CNT_SOCIAL_CIRCLE,FLAG_DOCUMENT_19,YEARS_BEGINEXPLUATATION_AVG,DAYS_REGISTRATION,ELEVATORS_AVG,FLAG_DOCUMENT_14,LANDAREA_MODE,DAYS_EMPLOYED,BASEMENTAREA_MODE,LANDAREA_AVG,FLAG_CONT_MOBILE,DEF_30_CNT_SOCIAL_CIRCLE,FLAG_DOCUMENT_5,BASEMENTAREA_AVG,AMT_REQ_CREDIT_BUREAU_QRT,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,LIVINGAREA_AVG,TARGET,FLAG_DOCUMENT_9,FLAG_WORK_PHONE,AMT_CREDIT,FLAG_DOCUMENT_4,ELEVATORS_MODE,FLAG_DOCUMENT_6,NONLIVINGAREA_MODE,LIVE_CITY_NOT_WORK_CITY
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5811688311688314,0.20327043223256408,0.009773488989360535,0.0,0.0908252043237543,0.0,1.0,0.5833333333333333,0.6960833753572029,0.0,0.03125325554745286,0.0011,0.2584933737645988,0.0,0.0,0.0,0.125,0.0,0.17395387665657933,1.0,0.0,0.0,0.0,0.030909990108803166,0.5811688311688314,0.0,0.17395387665657933,0.5482680291663615,0.88932878009423,0.0,0.0533269276963728,0.17395387665657933,0.6606032155850252,0.4482134668324731,0.0,0.0,0.7222222222222221,0.0,0.0,0.03126994256541161,0.443298969072165,0.11764705882352942,0.056222146040452524,0.0,0.030836454431960054,0.0908252043237543,0.25,0.0,0.0,0.0519,0.0908252043237543,0.5,0.0,0.05615719548956123,0.0,0.030874785591766724,0.5833333333333333,0.0,0.5811688311688314,0.7347025841053144,0.0,0.0,0.0522,0.02143008250475989,0.0011,0.051,1.0,0.0,0.0,0.0011,0.25,0.2969303423848879,0.0,0.05618238920553681,0.0,0.0,0.0,0.49517146434048925,0.0,0.0,0.0,0.0687444739168877,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5324675324675319,0.27310977942113984,0.1722310322333941,0.0,0.04547851305035592,0.0,1.0,0.0,0.5785846360732896,0.0,0.0,0.0,0.6309523809523809,0.0,0.0,0.0,0.0,0.3333333333333333,0.043514557028070534,0.0,0.0,0.0,0.0,0.01026211671612265,0.5324675324675319,0.0,0.043514557028070534,0.9298243005792162,0.7032159681093765,1.0,0.007086235887581071,0.043514557028070534,0.859171458748973,0.609514307418812,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.3814432989690722,0.22941176470588237,0.008798994400639928,0.0,0.010237203495630464,0.04547851305035592,0.5,0.0,0.0,0.0,0.04547851305035592,0.0,0.0,0.008819917383052362,0.0,0.010291595197255574,0.0,0.0,0.5324675324675319,0.7013651877133105,0.0,0.0,0.0,0.029320922360905437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008840293125508897,0.0,0.0,0.0,0.5269806254755072,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7012987012987004,0.05192528369246462,0.2793991947274895,0.0,0.13630371737411018,0.0,1.0,0.0,0.4753740124390654,0.0,0.007084071257422648,0.0997,1.0000000000000002,0.0,0.0,0.0,0.125,0.0,0.47824272148596464,1.0,0.0,0.0,0.0,0.24579624134520278,0.7012987012987004,0.0,0.47824272148596464,0.8185901935206701,0.8663751959803545,0.0,0.1806389622868124,0.47824272148596464,0.3151625396080273,0.7321210508917338,0.0,0.0,0.3888888888888889,0.0,0.34782608695652173,0.0070197830248883205,0.07835051546391752,0.23529411764705882,0.22020340532510574,0.0,0.24581772784019978,0.13630371737411018,0.25,0.0,0.0,0.0,0.13630371737411018,0.0,0.0,0.22027464552863682,0.0,0.2457730948296986,0.0,0.0,0.7012987012987004,0.6418210628961482,0.34782608695652173,0.0,0.0,1.0,0.1035,0.0,1.0,0.0,0.0,0.0997,0.0,0.7641676505312869,0.0,0.22019309061300452,0.0,0.0,0.0,0.08859829562151042,0.0,0.34779792746113986,0.0,0.015473032714411805,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6379870129870113,0.07640571209996175,0.7173476617855457,0.0,0.1817822304244661,0.0,0.0,0.0,0.3630862329803328,0.0,0.0,0.1084,0.43919867475292,0.0,0.0,0.0,0.5,0.3333333333333333,0.17395387665657933,1.0,0.0,0.0,0.0,0.12747279920870425,0.6363636363636349,0.0,0.17395387665657933,0.7469565909857253,0.16691684919026067,0.0,0.09188085515253422,0.17395387665657933,0.5293392794272972,0.8832948720812316,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.12371134020618557,0.1764705882352941,0.10021711804365216,0.0,0.12746566791510613,0.1817822304244661,0.25,0.0,0.0,0.0841,0.1817822304244661,0.0,0.0,0.10025678240482305,0.0,0.1274197500612595,0.0,0.0,0.6363636363636349,0.6306679668454411,0.0,0.0,0.0846,0.03303099217262535,0.1125,0.0827,1.0,0.0,0.0,0.1084,0.0,0.8972845336481701,0.0,0.10026753518669301,1.0,0.0,0.0,0.11598146679601803,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8392857142857135,0.2437523906668367,0.16191488404525722,0.0,0.20458739783812283,0.0,0.0,0.6666666666666666,0.8100521095982518,0.0,0.07729971872070007,0.1355,0.3353548966756514,0.0,0.0,0.0,0.0,0.0,0.3696128560993425,0.0,0.0,0.0,0.0,0.2303412462908012,0.8944805194805188,0.0,0.3696128560993425,0.8191235339097971,0.733492305834283,0.0,0.2379293778525102,0.34780340185745584,0.43205022884637945,0.9090466650984995,0.0,0.2857142857142857,0.7777777777777777,0.0,0.23913043478260868,0.07732397362263348,0.3402061855670103,0.29411764705882354,0.22591703805279398,0.0,0.23033707865168543,0.20458739783812283,0.25,0.0,0.0,0.0211,0.1817822304244661,0.5,0.0,0.19917383052361282,0.0,0.20975251163930408,0.5833333333333333,0.0,0.8944805194805188,0.542601170160897,0.23913043478260868,0.0,0.0,0.03265813412312249,0.1122,0.0208,1.0,0.0,0.0,0.1355,0.0,0.7015938606847698,0.0,0.22589275328603,0.0,0.0,0.0,0.3273179587712695,0.0,0.2174006908462867,0.0,0.04442970822281167,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.790584415584414,0.10802626545964555,0.3538053624850979,0.0,0.13630371737411018,0.0,1.0,0.0,0.6296856614557069,0.0,0.0,0.1447,0.10655323450134631,0.0,0.0,0.0,0.25,0.0,0.3913179588855264,0.0,0.0,0.0,0.0,0.2058605341246291,0.790584415584414,0.0,0.3913179588855264,0.9414580716802957,0.8717620211012029,0.0,0.1707902954600048,0.3913179588855264,0.36879474240112664,0.9828475234768422,0.0,0.0,0.8333333333333333,0.0,0.17391304347826086,0.0,0.18969072164948456,0.1470588235294118,0.20706205005142272,0.0,0.20586766541822724,0.13630371737411018,0.25,0.0,0.0,0.1073,0.13630371737411018,0.5,0.0,0.20698894719214023,0.0,0.20595442293555502,0.0,0.0,0.790584415584414,0.4251584592881521,0.17391304347826086,0.0,0.1079,0.012841125449545167,0.1501,0.1055,1.0,0.0,0.0,0.1447,0.0,0.2260920897284534,0.0,0.20704897057112942,0.0,0.0,0.0,0.18038877863609468,0.0,0.17389896373056993,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.6217532467532454,0.10566747418079817,0.7984962997953078,0.0,0.22726074347482203,0.0,0.0,0.08333333333333333,0.5730374852916457,0.0,0.0,0.0,0.24368261455525608,0.0,0.0,0.0,0.25,0.0,0.17395387665657933,0.0,0.0,0.0,1.0,0.11585064292779426,0.6217532467532454,0.0,0.17395387665657933,0.5041440181577046,0.5934894750672286,0.0,0.08323324525582512,0.17395387665657933,0.8851073817627039,0.3435351389480818,0.0,0.0,0.6666666666666665,0.0,0.0,0.0,0.05154639175257732,0.3235294117647059,0.09233230487944236,0.0,0.11585518102372036,0.22726074347482203,0.0,0.0,0.0,0.0947,0.22726074347482203,0.5,0.0,0.09233002121245952,0.0,0.11578044596912522,0.08333333333333333,0.0,0.6217532467532454,0.5050585080448561,0.0,0.0,0.0953,0.03322403215570129,0.0,0.0931,1.0,0.2,0.0,0.0,0.0,0.6508264462809917,0.0,0.09235779923229032,0.0,0.0,0.0,0.05616317592454683,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6769480519480524,0.09750733137829914,0.13962649301572305,0.0,0.22726074347482203,0.0,1.0,0.0,0.5379055303412339,0.0,0.027607042400250026,0.09,0.23771619496855345,0.0,0.0,0.0,0.375,0.0,0.17395387665657933,0.0,0.0,0.0,0.0,0.12487636003956479,0.6769480519480524,0.0,0.17395387665657933,0.6457993691985806,0.49409931375734717,0.0,0.09548402594282969,0.17395387665657933,0.0,0.8566774527893943,0.0,0.0,0.4444444444444445,0.0,0.0,0.027653690704105505,0.061855670103092786,0.09411764705882354,0.10113129928008228,0.0,0.1248439450686642,0.22726074347482203,0.25,0.0,0.0,0.0766,0.22726074347482203,1.0,0.0,0.10114993859551188,0.0,0.12484685126194561,0.0,0.0,0.6769480519480524,0.8179546562652364,0.0,0.0,0.077,1.0,0.0934,0.0753,1.0,0.0,0.0,0.09,0.0,0.7160566706021252,0.0,0.10119809235779921,0.0,0.0,0.0,0.05559961194594617,0.0,0.0,0.0,0.0607869142351901,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8474025974025974,0.19342088486548517,0.7240254628067571,0.0,0.0,0.0,0.0,0.08333333333333333,0.8033282904689865,0.0,0.014897385144285864,0.0196,0.12255727762803233,0.0,0.3333333333333333,0.0,0.25,0.0,0.21736408222894707,0.0,0.0,0.0,0.0,0.019287833827893175,0.8474025974025974,0.0,0.21736408222894707,0.8097410490033178,0.7977595960171963,0.0,0.044799423492673546,0.21736408222894707,0.1888862809529397,0.4721235663750016,0.0,0.0,0.5555555555555556,0.0,0.0,0.014890448840672196,0.27835051546391754,0.1470588235294118,0.024682893383613305,0.0,0.01935081148564295,0.0,0.0,0.0,0.0,0.3208,0.0,0.5,0.0,0.02467343976777939,0.0,0.019358000490075963,0.08333333333333333,0.0,0.8474025974025974,0.40315699658703064,0.0,0.0,0.3225,1.0,0.0203,0.3153,1.0,0.2,0.0,0.0196,0.0,0.8170011806375443,0.0,0.024776084680702568,0.0,0.0,0.0,0.30280292570214035,0.0,0.0,1.0,0.032714412024756855,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6298701298701292,0.32197500956266734,0.5485778392604088,0.0,0.22726074347482203,0.0,1.0,0.0,0.19213313161875945,0.0,0.0,0.1131,0.1314998876909254,0.0,0.0,0.0,0.25,0.3333333333333333,0.17395387665657933,0.0,0.0,0.0,0.0,0.12870919881305637,0.6298701298701292,0.0,0.17395387665657933,0.7015245605980422,0.4985606003121298,0.0,0.09224117223156376,0.17395387665657933,0.7194578101161835,0.1387885175235408,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.3814432989690722,0.4411764705882353,0.1050165695349103,0.0,0.12871410736579278,0.22726074347482203,0.5,0.0,1.0,0.0628,0.22726074347482203,0.5,1.0,0.10494585240593948,0.0,0.12864493996569468,0.0,0.0,0.6298701298701292,0.5287664553876157,0.0,0.0,0.0631,0.033033636555955155,0.1174,0.0617,1.0,0.0,0.0,0.1131,0.0,1.0,0.0,0.1050366406886123,0.0,0.0,0.0,0.4153949577125743,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.6688311688311686,0.1898826979472141,0.31401691522145,0.0,0.22726074347482203,0.0,1.0,0.0,0.8888888888888888,0.0,0.0,0.1024,0.12292228212039531,0.0,0.0,0.0,0.375,0.0,0.21736408222894707,1.0,0.0,0.0,0.0,0.11585064292779426,0.6688311688311686,0.0,0.17395387665657933,0.2032320138843641,0.25062329916723186,0.0,0.21246697093442227,0.17395387665657933,0.8582912803661542,0.2783757959083334,0.0,0.0,0.3333333333333333,0.0,0.0,0.027334609657519673,0.48453608247422686,0.3235294117647059,0.10147411724374358,0.0,0.15605493133583023,0.22726074347482203,0.0,0.0,0.0,0.071,0.22726074347482203,0.5,0.0,0.09099028692642626,0.0,0.11578044596912522,0.0,0.0,0.6688311688311686,0.8628717698683568,0.06521739130434782,0.0,0.0207,0.031870107890839855,0.0126,0.0706,1.0,0.0,0.0,0.0963,0.25,0.9997048406139315,0.0,0.13888565778760031,0.0,0.0,1.0,0.46820895342143715,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7662337662337659,0.05874665306642867,0.31584733562768513,0.0,0.2727392565251779,0.0,1.0,0.0,0.2761808707345772,0.0,0.0025002604437962287,0.1441,0.10105008984725826,0.0,0.0,0.0,0.0,0.0,0.17395387665657933,0.0,0.0,0.0,0.0,0.1789070227497527,0.7662337662337659,0.0,0.17395387665657933,0.749354322211429,0.09719881426162279,0.0,0.13776122988229642,0.17395387665657933,0.5852012674568713,0.276513662017884,0.0,0.0,0.7222222222222221,0.0,0.0,0.002446288023824718,0.16494845360824742,0.11764705882352942,0.16889498343046508,0.0,0.17890137328339578,0.2727392565251779,0.25,0.0,0.0,0.0,0.2727392565251779,0.5,0.0,0.1689181645640281,0.0,0.17887772604753735,0.0,0.0,0.7662337662337659,0.8272184300341296,0.0,0.0,0.0,0.025351702982864398,0.1495,0.0,1.0,0.0,0.0,0.1441,0.0,0.999409681227863,0.0,0.16889612655577524,0.0,0.0,0.0,0.206715267350726,0.0,0.0,0.0,0.005526083112290009,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.6461038961038952,0.1725742700497259,0.19679971658006612,0.0,0.13630371737411018,0.0,1.0,0.0,0.8915784165405951,0.0,0.0,0.0109,0.25023865678346807,0.0,0.0,0.0,0.0,0.0,0.17395387665657933,0.0,0.0,0.0,0.0,0.07727497527200791,0.6444805194805188,0.0,0.17395387665657933,0.8680421083340347,0.8272109702838831,0.0,0.05344703338938265,0.17395387665657933,0.6262762586550874,0.44342442236244944,0.0,0.14285714285714285,0.6666666666666665,0.0,0.0,0.0,0.331958762886598,0.11764705882352942,0.05896468974974289,0.0,0.07727840199750313,0.13630371737411018,0.0,0.0,0.0,0.0578,0.13630371737411018,0.5,0.0,0.058948308585463884,0.0,0.07718696397941681,0.0,0.0,0.6444805194805188,0.973610433934666,0.0,0.0,0.0581,0.02975195684366406,0.0113,0.0568,1.0,0.0,0.0,0.0109,0.0,0.5436835891381346,0.0,0.05897406071885541,0.0,0.0,0.0,0.3753778897749367,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.7012987012987004,0.18124442177738112,0.49762973210068157,0.0,0.22726074347482203,0.0,1.0,0.0,0.1716254832744999,0.0,0.0,0.1388,0.42190307726864335,0.0,0.0,0.0,0.0,0.0,0.34780340185745584,0.0,0.0,0.0,0.0,0.2767062314540059,0.7012987012987004,0.0,0.34780340185745584,0.5067244317920082,0.29372838316504846,0.0,0.2194331011289935,0.34780340185745584,0.5114423189766459,0.5376025971847802,0.0,0.14285714285714285,0.8333333333333333,0.0,0.2608695652173913,0.0,0.44948453608247424,0.3235294117647059,0.2436292995086276,0.0,0.2766541822721598,0.22726074347482203,0.0,0.0,0.0,0.0274,0.22726074347482203,0.5,0.0,0.24360835101038295,0.0,0.2766478804214653,0.0,0.0,0.7012987012987004,0.6050706972208678,0.2608695652173913,0.0,0.0275,0.03171937804104083,0.1441,0.0269,1.0,0.0,0.0,0.1388,0.0,0.9982290436835891,0.0,0.2435733395370478,0.0,0.0,1.0,0.5020871994493176,0.0,0.2609024179620034,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.7662337662337659,0.06799056483488461,0.42965393526328816,0.0,0.04547851305035592,0.0,0.0,0.0,0.24138510674062863,0.0,0.01843942077299719,0.0925,0.18514150943396224,0.0,0.0,0.0,0.625,0.0,0.34780340185745584,0.0,0.0,0.0,1.0,0.4478239366963403,0.7662337662337659,1.0,0.34780340185745584,0.4105523337066324,0.729208968842726,1.0,0.17715589718952676,0.34780340185745584,0.6442318976645933,0.386116490299167,0.0,0.0,0.4444444444444445,0.0,0.0,0.018400340353116357,0.08659793814432991,0.1470588235294118,0.17597988801279854,0.0,0.4479400749063671,0.04547851305035592,0.0,0.0,0.0,0.1194,0.04547851305035592,0.5,0.0,0.1760634140895389,0.0,0.447806910071061,0.0,0.0,0.7662337662337659,0.9138834714773281,0.0,0.0,0.12,0.0328379521895494,0.096,0.1174,1.0,0.0,0.0,0.0925,0.5,0.974616292798111,0.0,0.17599162498546,0.0,0.0,0.0,0.09792527946735155,0.0,0.0,0.0,0.040671971706454466,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5974025974025974,0.07136937396404439,0.24408698292732306,0.0,0.13630371737411018,0.0,1.0,0.0,0.48277021348125737,0.0,0.0,0.0,0.10105008984725826,0.0,0.0,0.0,0.125,0.0,0.17395387665657933,0.0,0.0,0.0,0.0,0.10299208704253214,0.5974025974025974,0.0,0.17395387665657933,0.8660277565673232,0.5390368110788193,0.0,0.06389622868123948,0.17395387665657933,0.8378711418847553,0.395215791240995,0.0,0.14285714285714285,0.8333333333333333,0.0,0.0,0.0012763241863433309,0.07835051546391752,0.08823529411764706,0.07313449891440979,0.0,0.10299625468164796,0.13630371737411018,0.25,0.0,0.0,0.0709,0.13630371737411018,0.5,0.0,0.07167578430277993,0.0,0.10291595197255575,0.0,0.0,0.5974025974025974,0.7226352998537298,0.0,0.0,0.0712,0.03386661730484451,0.0,0.0697,1.0,0.0,0.0,0.0,0.0,0.5734946871310508,0.0,0.07304873793183668,0.0,0.0,0.0,0.10549515133705556,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6217532467532454,0.22746398061966086,0.5019625705738129,0.0,0.22726074347482203,0.0,1.0,0.0,0.43755252983694737,0.0,0.003333680591728305,0.1028,0.41384490116801437,0.0,0.0,0.0,0.125,0.0,0.17395387665657933,0.0,0.0,0.0,0.0,0.1544263105835806,0.6217532467532454,0.0,0.17395387665657933,0.8901182256033482,0.3682003114045904,0.0,0.12166706701897669,0.17395387665657933,0.30131439971834295,0.8481852289707978,0.0,0.14285714285714285,0.8888888888888888,0.0,0.0,0.0032971708147202716,0.3814432989690722,0.11764705882352942,0.12055765055422238,0.0,0.15443196004993762,0.22726074347482203,0.25,0.0,0.0,0.0,0.22726074347482203,0.5,0.0,0.11510550407502511,0.0,0.15449644694927714,0.0,0.0,0.6217532467532454,0.5148707947342759,0.0,0.0,0.0,0.03219272265707637,0.1067,0.0,1.0,0.0,0.0,0.1028,0.0,0.9176505312868949,0.0,0.12050715365825286,0.0,0.0,0.0,0.44727657707341223,0.0,0.0,0.0,0.007294429708222812,0.0
